source,target,region,anchor
/blog/tower-defense-strategy-basics/,/apps/category/action-arcade/,body,Action & Arcade Games
/blog/tower-defense-strategy-basics/,/apps/regal-tower-defense/,body,Regal Tower Defense: TD Game
/blog/tower-defense-strategy-basics/,/blog/aura-towers-and-support-stacking/,body,aura towers and support stacking
/blog/tower-defense-strategy-basics/,/blog/countering-armoured-and-flying-enemies/,body,"countering armoured, flying and elite enemies"
/blog/tower-defense-strategy-basics/,/blog/difficulty-curves-explained/,body,difficulty curves explained
/blog/tower-defense-strategy-basics/,/blog/tower-types-and-what-they-counter/,body,what each tower type is actually for
/blog/tower-defense-strategy-basics/,/blog/aura-towers-and-support-stacking/,related,Aura Towers: Making Your Best Cluster Better
/blog/tower-defense-strategy-basics/,/blog/aura-towers-and-support-stacking/,related,Read Aura Towers: Making Your Best Cluster Better
/blog/tower-defense-strategy-basics/,/blog/countering-armoured-and-flying-enemies/,related,"Countering Armoured, Flying and Elite Enemies"
/blog/tower-defense-strategy-basics/,/blog/countering-armoured-and-flying-enemies/,related,"Read Countering Armoured, Flying and Elite Enemies"
/blog/tower-defense-strategy-basics/,/blog/difficulty-curves-explained/,related,Difficulty Curves in Arcade Games
/blog/tower-defense-strategy-basics/,/blog/difficulty-curves-explained/,related,Read Difficulty Curves in Arcade Games
/blog/tower-defense-strategy-basics/,/blog/offline-tower-defence-on-android/,related,Tower Defence Without Wi-Fi: What Offline Really Means
/blog/tower-defense-strategy-basics/,/blog/offline-tower-defence-on-android/,related,Read Tower Defence Without Wi-Fi: What Offline Really Means
/blog/tower-defense-strategy-basics/,/blog/tower-types-and-what-they-counter/,related,Tower Types and What Each One Is Actually For
/blog/tower-defense-strategy-basics/,/blog/tower-types-and-what-they-counter/,related,Read Tower Types and What Each One Is Actually For
/blog/tower-defense-strategy-basics/,/blog/world-boss-waves-in-tower-defense/,related,"Rearrange, Don't Reinforce: Surviving a World Boss Wave"
/blog/tower-defense-strategy-basics/,/blog/world-boss-waves-in-tower-defense/,related,"Read Rearrange, Don't Reinforce: Surviving a World Boss Wave"
/blog/tower-types-and-what-they-counter/,/apps/category/action-arcade/,body,Action & Arcade Games
/blog/tower-types-and-what-they-counter/,/apps/regal-tower-defense/,body,Regal Tower Defense: TD Game
/blog/tower-types-and-what-they-counter/,/blog/aura-towers-and-support-stacking/,body,their own explanation of how support stacking works
/blog/tower-types-and-what-they-counter/,/blog/countering-armoured-and-flying-enemies/,body,covered separately
/blog/tower-types-and-what-they-counter/,/blog/power-ups-and-build-design/,body,how in-run power-ups actually combine
/blog/tower-types-and-what-they-counter/,/blog/tower-defense-strategy-basics/,body,why placement beats damage
/blog/tower-types-and-what-they-counter/,/blog/aura-towers-and-support-stacking/,related,Aura Towers: Making Your Best Cluster Better
/blog/tower-types-and-what-they-counter/,/blog/aura-towers-and-support-stacking/,related,Read Aura Towers: Making Your Best Cluster Better
/blog/tower-types-and-what-they-counter/,/blog/build-pads-and-custom-tower-positions/,related,Build Pads: Making Tower Positions the Map Did Not Give You
/blog/tower-types-and-what-they-counter/,/blog/build-pads-and-custom-tower-positions/,related,Read Build Pads: Making Tower Positions the Map Did Not Give You
/blog/tower-types-and-what-they-counter/,/blog/countering-armoured-and-flying-enemies/,related,"Countering Armoured, Flying and Elite Enemies"
/blog/tower-types-and-what-they-counter/,/blog/countering-armoured-and-flying-enemies/,related,"Read Countering Armoured, Flying and Elite Enemies"
/blog/tower-types-and-what-they-counter/,/blog/power-ups-and-build-design/,related,Power-Ups and Build Design in Arcade Games
/blog/tower-types-and-what-they-counter/,/blog/power-ups-and-build-design/,related,Read Power-Ups and Build Design in Arcade Games
/blog/tower-types-and-what-they-counter/,/blog/tower-defense-camera-controls/,related,Camera Presets and Follow Mode: Seeing a Busy Wave Properly
/blog/tower-types-and-what-they-counter/,/blog/tower-defense-camera-controls/,related,Read Camera Presets and Follow Mode: Seeing a Busy Wave Properly
/blog/tower-types-and-what-they-counter/,/blog/tower-defense-strategy-basics/,related,Tower Defence Strategy: Why Placement Beats Damage
/blog/tower-types-and-what-they-counter/,/blog/tower-defense-strategy-basics/,related,Read Tower Defence Strategy: Why Placement Beats Damage
/blog/tracing-practice-for-new-scripts/,/apps/learn-cambodian-khmer/,body,"Learn Cambodian, Speak Khmer"
/blog/tracing-practice-for-new-scripts/,/blog/category/language-learning/,body,language learning
/blog/tracing-practice-for-new-scripts/,/blog/khmer-fonts-on-android/,body,Khmer fonts and rendering on Android
/blog/tracing-practice-for-new-scripts/,/blog/khmer-script-explained/,body,explainer on the Khmer script
/blog/tracing-practice-for-new-scripts/,/blog/khmer-vs-thai-script/,body,Khmer and Thai scripts
/blog/tracing-practice-for-new-scripts/,/blog/learn-khmer-beginners-guide/,body,beginner's guide to Khmer
/blog/tracing-practice-for-new-scripts/,/blog/is-khmer-hard-to-learn/,related,Is Khmer Hard to Learn? What Actually Slows English Speakers Down
/blog/tracing-practice-for-new-scripts/,/blog/is-khmer-hard-to-learn/,related,Read Is Khmer Hard to Learn? What Actually Slows English Speakers Down
/blog/tracing-practice-for-new-scripts/,/blog/khmer-fonts-on-android/,related,Khmer Fonts on Android: Why Text Breaks and How to Fix It
/blog/tracing-practice-for-new-scripts/,/blog/khmer-fonts-on-android/,related,Read Khmer Fonts on Android: Why Text Breaks and How to Fix It
/blog/tracing-practice-for-new-scripts/,/blog/khmer-greetings-and-honorifics/,related,Khmer Greetings and Honorifics: Getting the Register Right
/blog/tracing-practice-for-new-scripts/,/blog/khmer-greetings-and-honorifics/,related,Read Khmer Greetings and Honorifics: Getting the Register Right
/blog/tracing-practice-for-new-scripts/,/blog/khmer-script-explained/,related,"Khmer Script Explained: Two Series, Stacked Consonants and Four-Sided Vowels"
/blog/tracing-practice-for-new-scripts/,/blog/khmer-script-explained/,related,"Read Khmer Script Explained: Two Series, Stacked Consonants and Four-Sided Vowels"
/blog/tracing-practice-for-new-scripts/,/blog/khmer-vs-thai-script/,related,"Khmer vs Thai Script: Shared Roots, Different Rules"
/blog/tracing-practice-for-new-scripts/,/blog/khmer-vs-thai-script/,related,"Read Khmer vs Thai Script: Shared Roots, Different Rules"
/blog/tracing-practice-for-new-scripts/,/blog/learn-khmer-beginners-guide/,related,"Learn Khmer for Beginners: No Tones, One Very Demanding Script"
/blog/tracing-practice-for-new-scripts/,/blog/learn-khmer-beginners-guide/,related,"Read Learn Khmer for Beginners: No Tones, One Very Demanding Script"
/blog/tracking-food-allergies-and-reactions/,/apps/category/health-nutrition/,body,Health & Nutrition
/blog/tracking-food-allergies-and-reactions/,/apps/easy-recipes-meal-planner/,body,Easy Recipes & Meal Planner
/blog/tracking-food-allergies-and-reactions/,/blog/cooking-from-what-is-in-the-pantry/,body,cooking from what is in the cupboard
/blog/tracking-food-allergies-and-reactions/,/blog/how-to-meal-plan-for-the-week/,body,how to meal plan for the week
/blog/tracking-food-allergies-and-reactions/,/blog/reading-nutrition-labels/,body,reading nutrition labels
/blog/tracking-food-allergies-and-reactions/,/blog/why-food-databases-disagree/,body,why food databases disagree
/blog/tracking-food-allergies-and-reactions/,/blog/cooking-from-what-is-in-the-pantry/,related,What Can I Make With What I Have? Cooking From the Cupboard
/blog/tracking-food-allergies-and-reactions/,/blog/cooking-from-what-is-in-the-pantry/,related,Read What Can I Make With What I Have? Cooking From the Cupboard
/blog/tracking-food-allergies-and-reactions/,/blog/how-to-meal-plan-for-the-week/,related,How to Meal Plan for the Week Without Overcomplicating It
/blog/tracking-food-allergies-and-reactions/,/blog/how-to-meal-plan-for-the-week/,related,Read How to Meal Plan for the Week Without Overcomplicating It
/blog/tracking-food-allergies-and-reactions/,/blog/meal-planning-for-a-dietary-preference/,related,Planning One Week of Meals for Different Eaters in the Same House
/blog/tracking-food-allergies-and-reactions/,/blog/meal-planning-for-a-dietary-preference/,related,Read Planning One Week of Meals for Different Eaters in the Same House
/blog/tracking-food-allergies-and-reactions/,/blog/pantry-inventory-and-grocery-lists/,related,Pantry Inventory and Grocery Lists That Stay Accurate
/blog/tracking-food-allergies-and-reactions/,/blog/pantry-inventory-and-grocery-lists/,related,Read Pantry Inventory and Grocery Lists That Stay Accurate
/blog/tracking-food-allergies-and-reactions/,/blog/reading-nutrition-labels/,related,"How to Read a Nutrition Facts Label, Line by Line"
/blog/tracking-food-allergies-and-reactions/,/blog/reading-nutrition-labels/,related,"Read How to Read a Nutrition Facts Label, Line by Line"
/blog/tracking-food-allergies-and-reactions/,/blog/why-food-databases-disagree/,related,Why Food Databases Disagree With Each Other
/blog/tracking-food-allergies-and-reactions/,/blog/why-food-databases-disagree/,related,Read Why Food Databases Disagree With Each Other
/blog/transfers-and-contracts-explained/,/apps/category/sports-gm/,body,sports career and GM games
/blog/transfers-and-contracts-explained/,/apps/soccer-career-sim-xi/,body,Football Career Soccer XI Sim
/blog/transfers-and-contracts-explained/,/apps/soccer-draft-gm-xi/,body,Pro Football GM Club Soccer
/blog/transfers-and-contracts-explained/,/blog/coach-trust-and-playing-time/,body,coach trust and playing time
/blog/transfers-and-contracts-explained/,/blog/free-agency-explained/,body,Free agency explained
/blog/transfers-and-contracts-explained/,/blog/salary-cap-basics-for-gm-games/,body,salary cap basics for GM games
/blog/transfers-and-contracts-explained/,/blog/soccer-career-sim-guide/,body,the guide
/blog/transfers-and-contracts-explained/,/blog/soccer-draft-xi-guide/,body,the soccer draft XI guide
/blog/transfers-and-contracts-explained/,/blog/coach-trust-and-playing-time/,related,Coach Trust and Playing Time in Career Modes
/blog/transfers-and-contracts-explained/,/blog/coach-trust-and-playing-time/,related,Read Coach Trust and Playing Time in Career Modes
/blog/transfers-and-contracts-explained/,/blog/energy-and-morale-in-match-decisions/,related,Energy and Morale: Why the Same Pass Works at Minute 20 and Fails at Minute 80
/blog/transfers-and-contracts-explained/,/blog/energy-and-morale-in-match-decisions/,related,Read Energy and Morale: Why the Same Pass Works at Minute 20 and Fails at Minute 80
/blog/transfers-and-contracts-explained/,/blog/free-agency-explained/,related,Free Agency Explained for GM Games
/blog/transfers-and-contracts-explained/,/blog/free-agency-explained/,related,Read Free Agency Explained for GM Games
/blog/transfers-and-contracts-explained/,/blog/salary-cap-basics-for-gm-games/,related,Salary Cap Basics: How Budget Rules Change a GM Game
/blog/transfers-and-contracts-explained/,/blog/salary-cap-basics-for-gm-games/,related,Read Salary Cap Basics: How Budget Rules Change a GM Game
/blog/transfers-and-contracts-explained/,/blog/soccer-career-sim-guide/,related,Football Career Soccer XI Sim: Earning a Place in the Starting XI
/blog/transfers-and-contracts-explained/,/blog/soccer-career-sim-guide/,related,Read Football Career Soccer XI Sim: Earning a Place in the Starting XI
/blog/transfers-and-contracts-explained/,/blog/soccer-positions-explained/,related,Soccer Positions Explained: What Each Player Is Actually For
/blog/transfers-and-contracts-explained/,/blog/soccer-positions-explained/,related,Read Soccer Positions Explained: What Each Player Is Actually For
/blog/twentieth-century-liberation-leaders/,/apps/world-history-timeline-sim/,body,World History Timeline Sim
/blog/twentieth-century-liberation-leaders/,/blog/category/education-brain/,body,education and brain training articles
/blog/twentieth-century-liberation-leaders/,/blog/how-historians-date-events/,body,how historians date events
/blog/twentieth-century-liberation-leaders/,/blog/how-we-know-what-historical-figures-did/,body,how we know what historical figures actually did
/blog/twentieth-century-liberation-leaders/,/blog/major-eras-of-world-history/,body,the major eras of world history
/blog/twentieth-century-liberation-leaders/,/blog/topics/historical-people/,body,historical people
/blog/twentieth-century-liberation-leaders/,/blog/ashoka-and-the-rock-edicts/,related,Ashoka and the Rock Edicts: A Ruler Who Left His Own Words
/blog/twentieth-century-liberation-leaders/,/blog/ashoka-and-the-rock-edicts/,related,Read Ashoka and the Rock Edicts: A Ruler Who Left His Own Words
/blog/twentieth-century-liberation-leaders/,/blog/how-historians-date-events/,related,How Historians Date Events: The Methods Behind the Numbers on a Timeline
/blog/twentieth-century-liberation-leaders/,/blog/how-historians-date-events/,related,Read How Historians Date Events: The Methods Behind the Numbers on a Timeline
/blog/twentieth-century-liberation-leaders/,/blog/how-to-study-history-on-your-own/,related,How to Study History on Your Own Without a Syllabus
/blog/twentieth-century-liberation-leaders/,/blog/how-to-study-history-on-your-own/,related,Read How to Study History on Your Own Without a Syllabus
/blog/twentieth-century-liberation-leaders/,/blog/how-we-know-what-historical-figures-did/,related,How We Know What Historical Figures Actually Did
/blog/twentieth-century-liberation-leaders/,/blog/how-we-know-what-historical-figures-did/,related,Read How We Know What Historical Figures Actually Did
/blog/twentieth-century-liberation-leaders/,/blog/major-eras-of-world-history/,related,"The Major Eras of World History, and Why the Labels Are Arguments"
/blog/twentieth-century-liberation-leaders/,/blog/major-eras-of-world-history/,related,"Read The Major Eras of World History, and Why the Labels Are Arguments"
/blog/twentieth-century-liberation-leaders/,/blog/toussaint-louverture-and-the-haitian-generals/,related,Toussaint Louverture and the Generals of Haitian Independence
/blog/twentieth-century-liberation-leaders/,/blog/toussaint-louverture-and-the-haitian-generals/,related,Read Toussaint Louverture and the Generals of Haitian Independence
